Date,Open,High,Low,Close,Adj Close,Volume
2019-03-20,52.750000,53.500000,49.500000,49.799999,42.869850,2350800
2019-03-21,49.990002,50.000000,48.200001,48.980000,42.163960,1764700
2019-03-22,48.799999,49.950001,48.160000,48.599998,41.836845,844700
2019-03-25,48.599998,49.400002,48.000000,49.150002,42.310314,440900
2019-03-26,49.000000,49.750000,48.180000,48.849998,42.052059,504700
2019-03-27,49.000000,50.779999,49.000000,50.099998,43.128101,1788600
2019-03-28,50.900002,51.000000,49.915001,50.849998,43.773743,585400
2019-03-29,49.520000,52.480000,49.180000,51.630001,44.445202,1769000
2019-04-01,52.299999,54.389999,51.250000,53.500000,46.054966,19663400
2019-04-02,55.119999,57.389999,54.299999,56.250000,48.422279,17414200
2019-04-03,57.080002,57.200001,55.509998,56.880001,48.964611,15066200
2019-04-04,57.200001,60.520000,57.099998,59.709999,51.400784,13309200
2019-04-05,58.389999,58.980000,56.270000,57.240002,49.274513,17000800
2019-04-08,56.500000,58.389999,56.270000,57.150002,49.197037,10764600
2019-04-09,56.799999,57.200001,56.080002,56.270000,48.439499,9179900
2019-04-10,55.990002,56.410000,55.099998,55.709999,47.957424,9081900
2019-04-11,55.700001,56.209999,54.830002,54.889999,47.251537,7346100
2019-04-12,55.930000,58.330002,55.930000,58.299999,50.187004,9281700
2019-04-15,58.570000,58.849998,57.290001,57.779999,49.739361,5727300
2019-04-16,58.709999,58.990002,57.840000,58.500000,50.359173,6681600
2019-04-17,58.950001,59.049999,58.200001,58.320000,50.204216,6420700
2019-04-18,58.360001,58.610001,57.549999,57.770000,49.730759,5178800
2019-04-22,57.480000,58.410000,57.259998,57.889999,49.834061,4401700
2019-04-23,57.290001,57.840000,57.000000,57.639999,49.618847,5687200
2019-04-24,57.490002,57.889999,55.865002,55.980000,48.189857,5431300
2019-04-25,55.759998,55.980000,54.820000,55.330002,47.630302,6260500
2019-04-26,55.299999,55.599998,54.950001,55.250000,47.561440,4009800
2019-04-29,55.049999,55.685001,54.799999,55.500000,47.776653,5935200
2019-04-30,55.759998,57.205002,55.599998,56.730000,48.835487,6454100
2019-05-01,56.820000,57.480000,55.880001,56.130001,48.318981,7644400
2019-05-02,55.540001,56.490002,52.029999,52.700001,45.366299,13932700
2019-05-03,53.200001,53.349998,51.720001,53.299999,45.882801,7401700
2019-05-06,52.150002,54.029999,51.700001,53.459999,46.020535,6089500
2019-05-07,52.860001,53.325001,52.650002,52.950001,45.581509,7330800
2019-05-08,53.330002,53.395000,52.310001,52.480000,45.176903,5390700
2019-05-09,52.259998,53.139999,51.549999,52.930000,45.564293,4579700
2019-05-10,52.939999,53.714001,52.490002,53.070000,45.684807,4758100
2019-05-13,52.279999,52.549999,50.759998,50.950001,43.859821,4213100
2019-05-14,51.330002,53.000000,50.840000,52.480000,45.176903,4204500
2019-05-15,51.980000,53.325001,51.669998,52.950001,45.581509,2928700
